url,real_caption,random_caption,description,caption1,caption2,caption3,response_text
https://i.imgflip.com/4/6a9d61.jpg,"MAYBE I'M OUT OF TOUCH WITH TODAY'S MUSIC AND COULTURE; NO, THE MUSIC IS JUST SHIT","image tagged in let me in,mario,super mario galaxy,memes","The image captures a moment of confrontation between two individuals on a stage, where one is swinging their arm towards the other's face.","MAYBE I'M OUT OF TOUCH WITH TODAY'S MUSIC AND COULTURE; NO, THE MUSIC IS JUST SHIT","The image captures a moment of confrontation between two individuals on a stage, where one is swinging their arm towards the other's face.","image tagged in let me in,mario,super mario galaxy,memes","{""selected caption number"":""1""}"
https://i.imgflip.com/4/1c81c1.jpg,getting a girlfreind; beating depression; future you,WHEN YOU REALIZE UPVOTING GIVES YOU POINTS; YOU GET AN UPVOTE! YOU GET AN UPVOTE! AND YOU GET AN UPVOTE! EVERYONE GETS AN UPVOTE!! :DD,"The image is a meme format featuring a person looking puzzled with mathematical formulas and geometric shapes superimposed, suggesting deep confusion or contemplation.","The image is a meme format featuring a person looking puzzled with mathematical formulas and geometric shapes superimposed, suggesting deep confusion or contemplation.",getting a girlfreind; beating depression; future you,WHEN YOU REALIZE UPVOTING GIVES YOU POINTS; YOU GET AN UPVOTE! YOU GET AN UPVOTE! AND YOU GET AN UPVOTE! EVERYONE GETS AN UPVOTE!! :DD,"{""selected caption number"":""1""}"
https://i.imgflip.com/4/1866qe.jpg,A MUSIC VIDEO ON MTV NOW THAT'S SOMETHING I HAVEN'T SEEN IN A VERY LONG TIME,POPCORN KERNEL; MY TOOTH; MY OTHER TOOTH,"The image shows a close-up of an animated character's clenched fist, likely from a cartoon, with a blurry background suggesting an indoor setting.","The image shows a close-up of an animated character's clenched fist, likely from a cartoon, with a blurry background suggesting an indoor setting.",POPCORN KERNEL; MY TOOTH; MY OTHER TOOTH,A MUSIC VIDEO ON MTV NOW THAT'S SOMETHING I HAVEN'T SEEN IN A VERY LONG TIME,"{""selected caption number"":""2""}"
https://i.imgflip.com/4/7n5z.jpg,WHEN YOU'RE TRYING TO GET OUT OF SOMEONE'S WAY WHILE THEY ARE ALSO TRYING TO GET OUT OF YOUR WAY; AND YOU GET STUCK IN THE &quot;EXCUSE ME&quot; DANCE.,THOSE 3 VITAMIN GUMMY’S I ATE 5 YEARS AGO; COVID ENTERING MY SYSTEM,"The image is a cartoon of a man in a suit behind a news desk with a graphic in the corner that reads ""WHAT REALLY GRINDS MY GEARS.""",THOSE 3 VITAMIN GUMMY’S I ATE 5 YEARS AGO; COVID ENTERING MY SYSTEM,"The image is a cartoon of a man in a suit behind a news desk with a graphic in the corner that reads ""WHAT REALLY GRINDS MY GEARS.""",WHEN YOU'RE TRYING TO GET OUT OF SOMEONE'S WAY WHILE THEY ARE ALSO TRYING TO GET OUT OF YOUR WAY; AND YOU GET STUCK IN THE &quot;EXCUSE ME&quot; DANCE.,"{""selected caption number"":""2""}"
https://i.imgflip.com/4/39binw.jpg,SAY THE LINE BERNIE; I AM ONCE AGAIN ASKING FOR YOUR FINANCIAL SUPPORT; [CHEERING NOISES],1988: DON'T GET INTO CARS WITH STRANGERS; 2000: DON'T MEET PEOPLE FROM THE INTERNET; 2018: UBER,"The picture is a side-by-side comparison of two images: on the left, a woman is pointing and shouting, and on the right, a cat sits at a table with a plate of vegetables in front of it, mimicking a human-like expression of disapproval or confusion.",1988: DON'T GET INTO CARS WITH STRANGERS; 2000: DON'T MEET PEOPLE FROM THE INTERNET; 2018: UBER,"The picture is a side-by-side comparison of two images: on the left, a woman is pointing and shouting, and on the right, a cat sits at a table with a plate of vegetables in front of it, mimicking a human-like expression of disapproval or confusion.",SAY THE LINE BERNIE; I AM ONCE AGAIN ASKING FOR YOUR FINANCIAL SUPPORT; [CHEERING NOISES],"{""selected caption number"":""2""}"
https://i.imgflip.com/4/2d3al6.jpg,is the funny; me making a meme; everyone,ME WHEN I FIRST ENTERED IMGFLIP; LOOK AT ALL THESE MEMES,"Two men appear to be having a conversation near a car, with one man gesturing towards the car as if explaining something about it.",ME WHEN I FIRST ENTERED IMGFLIP; LOOK AT ALL THESE MEMES,"Two men appear to be having a conversation near a car, with one man gesturing towards the car as if explaining something about it.",is the funny; me making a meme; everyone,"{""selected caption number"":""1""}"
https://i.imgflip.com/4/33e92f.jpg,LEAVING A COMMENT BUT NOT UPVOTING; THAT'S A PADDLIN',"image tagged in i fear no man,unfunny,hentai,memes","Three dragon heads are illustrated in a single image, with the two on the sides looking fierce and the one in the middle sticking out its tongue in a goofy expression.","image tagged in i fear no man,unfunny,hentai,memes","Three dragon heads are illustrated in a single image, with the two on the sides looking fierce and the one in the middle sticking out its tongue in a goofy expression.",LEAVING A COMMENT BUT NOT UPVOTING; THAT'S A PADDLIN',"{""selected caption number"":""2""}"
https://i.imgflip.com/4/2oo7h0.jpg,*** TRAVIS BARKER***; Y’ALL GOT ANYMORE OF THEM NEW POP PUNK BANDS?,When you upvote your own meme:,A person is setting up a sequence of progressively smaller rectangular blocks in what appears to be a demonstration of a domino effect.,*** TRAVIS BARKER***; Y’ALL GOT ANYMORE OF THEM NEW POP PUNK BANDS?,When you upvote your own meme:,A person is setting up a sequence of progressively smaller rectangular blocks in what appears to be a demonstration of a domino effect.,"{""selected caption number"":""2""}"
https://i.imgflip.com/4/15hg.jpg,If you ate a whole cake without cutting it...you technically only had one piece.,THERE ARE DUMB PEOPLE ON IMGFLIP; UPVOTE IF YOUR NOT ONE OF THEM,"The image is a four-panel sequence showing two men, where the first appears to be talking and the second reacting with increasing distress.","The image is a four-panel sequence showing two men, where the first appears to be talking and the second reacting with increasing distress.",THERE ARE DUMB PEOPLE ON IMGFLIP; UPVOTE IF YOUR NOT ONE OF THEM,If you ate a whole cake without cutting it...you technically only had one piece.,"{""selected caption number"":""3""}"
https://i.imgflip.com/4/14wa6i.jpg,"PBS is made possible thanks to viewers like you!
Thank you! 5 year old me",YOUR ROBLOX GIRLFRIEND; A 30 YEAR OLD FAT MAN NAMED CHUCK,"The image is a still of SpongeBob SquarePants, depicted in an agitated state, from the animated television series.","PBS is made possible thanks to viewers like you!
Thank you! 5 year old me",YOUR ROBLOX GIRLFRIEND; A 30 YEAR OLD FAT MAN NAMED CHUCK,"The image is a still of SpongeBob SquarePants, depicted in an agitated state, from the animated television series.","{""selected caption number"":""2""}"
https://i.imgflip.com/4/pry7.jpg,When you upvote your own meme:,I SEE YOU AREN'T WEARING YOUR WII REMOTE WRIST STRAP; I TOO LIKE TO LIVE DANGEROUSLY,The image displays a white crown centered on a solid red background.,I SEE YOU AREN'T WEARING YOUR WII REMOTE WRIST STRAP; I TOO LIKE TO LIVE DANGEROUSLY,When you upvote your own meme:,The image displays a white crown centered on a solid red background.,"{""selected caption number"":""1""}"
https://i.imgflip.com/4/em3r.jpg,HITTING THE NAIL,"image tagged in drake hotline approves,wendys,gravity falls","The image shows a close-up of Gollum, a digital character from the ""Lord of the Rings"" series, with his distinct wide-eyed expression and sharp features.","image tagged in drake hotline approves,wendys,gravity falls",HITTING THE NAIL,"The image shows a close-up of Gollum, a digital character from the ""Lord of the Rings"" series, with his distinct wide-eyed expression and sharp features.","{""selected caption number"":""2""}"
https://i.imgflip.com/4/2bqzyl.jpg,POPCORN KERNEL; MY TOOTH; MY OTHER TOOTH,CATHOLIC SAYS &quot;YOU ARE GOING TO HELL.&quot;; DROWN HIM IN THE HOLY WATER BOWL WHILE SHOUTING IN HIS EAR &quot;WHEN YOU SEE THE DEVIL TELL HIM I'M COMING FOR HIM NEXT!&quot;,"The image is a humorous two-panel meme featuring a plush toy resembling Elmo from Sesame Street, positioned with its face in a pile of a powdery white substance, parodying the setup of a person having collapsed after excessive indulgence.",CATHOLIC SAYS &quot;YOU ARE GOING TO HELL.&quot;; DROWN HIM IN THE HOLY WATER BOWL WHILE SHOUTING IN HIS EAR &quot;WHEN YOU SEE THE DEVIL TELL HIM I'M COMING FOR HIM NEXT!&quot;,POPCORN KERNEL; MY TOOTH; MY OTHER TOOTH,"The image is a humorous two-panel meme featuring a plush toy resembling Elmo from Sesame Street, positioned with its face in a pile of a powdery white substance, parodying the setup of a person having collapsed after excessive indulgence.","{""selected caption number"":""3""}"
https://i.imgflip.com/4/4vy0.jpg,PEOPLE WHO TAKE CARE OF CHICKENS; ARE LITERALLY CHICKEN TENDERS,EXAMS BE LIKE; 1+1; 3; 1090; 765; 9,The image shows a person talking on a cellphone with a concerned expression in a dimly lit environment.,The image shows a person talking on a cellphone with a concerned expression in a dimly lit environment.,EXAMS BE LIKE; 1+1; 3; 1090; 765; 9,PEOPLE WHO TAKE CARE OF CHICKENS; ARE LITERALLY CHICKEN TENDERS,"{""selected caption number"":""3""}"
https://i.imgflip.com/4/bwu6w.jpg,How it feels when you're done all your homework and you get to close all the tabs,I HAVE GTA 6 DOWN HERE; ME:,"The picture shows a simple line drawing of a figure with an elongated, bending upper body and legs that is standing and holding a walking stick.","The picture shows a simple line drawing of a figure with an elongated, bending upper body and legs that is standing and holding a walking stick.",How it feels when you're done all your homework and you get to close all the tabs,I HAVE GTA 6 DOWN HERE; ME:,"{""selected caption number"":""2""}"
https://i.imgflip.com/4/3d24.jpg,WHEN YOU REALIZE UPVOTING GIVES YOU POINTS; YOU GET AN UPVOTE! YOU GET AN UPVOTE! AND YOU GET AN UPVOTE! EVERYONE GETS AN UPVOTE!! :DD,TEN YEAR OLD ME DECIDING WHAT TO USE AS A TARGET FOR MY NERF GUN; AN ACTUAL NERF TARGET; MY SISTER’S DOLLS,"The image is a triptych from a movie showing two men in a tense conversation, with one man's surprised reaction highlighted in the bottom panel.",TEN YEAR OLD ME DECIDING WHAT TO USE AS A TARGET FOR MY NERF GUN; AN ACTUAL NERF TARGET; MY SISTER’S DOLLS,WHEN YOU REALIZE UPVOTING GIVES YOU POINTS; YOU GET AN UPVOTE! YOU GET AN UPVOTE! AND YOU GET AN UPVOTE! EVERYONE GETS AN UPVOTE!! :DD,"The image is a triptych from a movie showing two men in a tense conversation, with one man's surprised reaction highlighted in the bottom panel.","{""selected caption number"":""2""}"
https://i.imgflip.com/4/tas1.jpg,Burger King after winning a prom date with Wendy's:,"Covid isn't real, masks are the government trying to silence us. Your aim sucks Billy, there's this thing called a headshot.","A person in a Spider-Man costume is sitting behind a desk in an office, with a framed picture of Spider-Man on the wall behind them.","A person in a Spider-Man costume is sitting behind a desk in an office, with a framed picture of Spider-Man on the wall behind them.",Burger King after winning a prom date with Wendy's:,"Covid isn't real, masks are the government trying to silence us. Your aim sucks Billy, there's this thing called a headshot.","{""selected caption number"":""1""}"
https://i.imgflip.com/4/29v4rt.jpg,how to admit to your crush that you like her; how to get rejected,"I HAVE BAD NEWS FOR Y'ALL... MY SCHOOL SYSTEM BLOCKED IMAGE FLIP. I WAS ONLY ABLE TO GET IN BY A FLUKE IN THE SYSTEM. THIS MIGHT BE ONE OF THE LAST MEMES I MAKE ON THIS ACCOUNT (HINT HINT, I DON'T HAVE A SECOND ONE.) THIS IS A FAREWELL FROM ME, OR AT LEAST FOR NOW :(","The image shows a meme where one man is declaring his friendship has ended with another man named Mudasir, and now a different man, Salman, is his best friend, with the former friend's picture crossed out in green.",how to admit to your crush that you like her; how to get rejected,"The image shows a meme where one man is declaring his friendship has ended with another man named Mudasir, and now a different man, Salman, is his best friend, with the former friend's picture crossed out in green.","I HAVE BAD NEWS FOR Y'ALL... MY SCHOOL SYSTEM BLOCKED IMAGE FLIP. I WAS ONLY ABLE TO GET IN BY A FLUKE IN THE SYSTEM. THIS MIGHT BE ONE OF THE LAST MEMES I MAKE ON THIS ACCOUNT (HINT HINT, I DON'T HAVE A SECOND ONE.) THIS IS A FAREWELL FROM ME, OR AT LEAST FOR NOW :(","{""selected caption number"":""2""}"
https://i.imgflip.com/4/4bh6h.jpg,Glass companies:; Riots: *start,I PITY THE FOOL THAT PITIES THE FOOL BECAUSE THE FOOL THAT PITIES THE FOOL... IS A FOOL,"The image shows a person with a surprised or startled expression, raising their eyebrows, with the background appearing to be a wall with some graffiti.","The image shows a person with a surprised or startled expression, raising their eyebrows, with the background appearing to be a wall with some graffiti.",I PITY THE FOOL THAT PITIES THE FOOL BECAUSE THE FOOL THAT PITIES THE FOOL... IS A FOOL,Glass companies:; Riots: *start,"{""selected caption number"":""3""}"
https://i.imgflip.com/4/2m20oc.jpg,YOUR ROBLOX GIRLFRIEND; A 30 YEAR OLD FAT MAN NAMED CHUCK,"ANXIETY, IMSOMNIA, AND BAD CAFETERIA FOOD; 7 HOURS A DAY, 300 DAYS A YEAR, 12 YEARS; SCHOOLS",A person is holding a smartphone displaying a 'Presidential Alert' notification on the screen.,YOUR ROBLOX GIRLFRIEND; A 30 YEAR OLD FAT MAN NAMED CHUCK,"ANXIETY, IMSOMNIA, AND BAD CAFETERIA FOOD; 7 HOURS A DAY, 300 DAYS A YEAR, 12 YEARS; SCHOOLS",A person is holding a smartphone displaying a 'Presidential Alert' notification on the screen.,"{""selected caption number"":""1""}"
https://i.imgflip.com/4/we0ps.jpg,UPVOTE IF; YOU EAT THE CRUST OF A PIZZA,"MY ASS OPEN 6 AM; MCDONALDS
YASS OPEN 6 AM",A man appears pensive or contemplative against a blurred natural background.,UPVOTE IF; YOU EAT THE CRUST OF A PIZZA,"MY ASS OPEN 6 AM; MCDONALDS
YASS OPEN 6 AM",A man appears pensive or contemplative against a blurred natural background.,"{""selected caption number"":""2""}"
https://i.imgflip.com/4/1itoun.jpg,the world if YouTube didn't make double 15 second ads,SUPPORTS ISRAEL; GETS CALLED A NAZI,"A man is gesturing excitedly in front of a cluttered bulletin board covered with papers, photos, and strings, resembling a complex investigation or conspiracy theory map.",the world if YouTube didn't make double 15 second ads,SUPPORTS ISRAEL; GETS CALLED A NAZI,"A man is gesturing excitedly in front of a cluttered bulletin board covered with papers, photos, and strings, resembling a complex investigation or conspiracy theory map.","{""selected caption number"":""1""}"
https://i.imgflip.com/4/25w8.jpg,"My parents: We love you more than anything
Also my parents when I spill a glass of water:",MY FAMILY:; WHITY MILK,A person is smiling at the camera with a collage of photos in the background on a wall.,"My parents: We love you more than anything
Also my parents when I spill a glass of water:",MY FAMILY:; WHITY MILK,A person is smiling at the camera with a collage of photos in the background on a wall.,"{""selected caption number"":""1""}"
https://i.imgflip.com/4/372syy.jpg,yoursupersuitisgone,"MAYBE I'M OUT OF TOUCH WITH TODAY'S MUSIC AND COULTURE; NO, THE MUSIC IS JUST SHIT",The image shows a 3D animated character with a business suit and arms crossed standing in front of a dynamic stock market background with an upward-trending arrow and various numerical stock values.,yoursupersuitisgone,"MAYBE I'M OUT OF TOUCH WITH TODAY'S MUSIC AND COULTURE; NO, THE MUSIC IS JUST SHIT",The image shows a 3D animated character with a business suit and arms crossed standing in front of a dynamic stock market background with an upward-trending arrow and various numerical stock values.,"{""selected caption number"":""2""}"
https://i.imgflip.com/4/65939r.jpg,"MY ASS OPEN 6 AM; MCDONALDS
YASS OPEN 6 AM","me driving down any street during the Halloween season:; SPIDERS, SPIDERS EVERYWHERE",The image shows a close-up of a surprised or concerned-looking animated character with blue skin and green eyes.,"me driving down any street during the Halloween season:; SPIDERS, SPIDERS EVERYWHERE","MY ASS OPEN 6 AM; MCDONALDS
YASS OPEN 6 AM",The image shows a close-up of a surprised or concerned-looking animated character with blue skin and green eyes.,"{""selected caption number"":""1""}"
https://i.imgflip.com/4/vdz0.jpg,"I HAVE BAD NEWS FOR Y'ALL... MY SCHOOL SYSTEM BLOCKED IMAGE FLIP. I WAS ONLY ABLE TO GET IN BY A FLUKE IN THE SYSTEM. THIS MIGHT BE ONE OF THE LAST MEMES I MAKE ON THIS ACCOUNT (HINT HINT, I DON'T HAVE A SECOND ONE.) THIS IS A FAREWELL FROM ME, OR AT LEAST FOR NOW :(",THE PERSON READING THIS,"The image shows a colorful ""Congratulations"" certificate with a smiling star character and the phrase ""You did it!"" indicating a celebration of an achievement.","I HAVE BAD NEWS FOR Y'ALL... MY SCHOOL SYSTEM BLOCKED IMAGE FLIP. I WAS ONLY ABLE TO GET IN BY A FLUKE IN THE SYSTEM. THIS MIGHT BE ONE OF THE LAST MEMES I MAKE ON THIS ACCOUNT (HINT HINT, I DON'T HAVE A SECOND ONE.) THIS IS A FAREWELL FROM ME, OR AT LEAST FOR NOW :(",THE PERSON READING THIS,"The image shows a colorful ""Congratulations"" certificate with a smiling star character and the phrase ""You did it!"" indicating a celebration of an achievement.","{""selected caption number"":""2""}"
https://i.imgflip.com/4/2tzo2k.jpg,DISTRACTIONS; BACK TO WRITING; DISTRACTIONS,I SEE DUMB LIBERALS EVERYWHERE... MOST OF THEM DON'T EVEN KNOW THEY'RE DUMB.,"The illustration depicts a soldier shielding a sleeping child from incoming bullets with his own body, symbolizing self-sacrifice and protection.",I SEE DUMB LIBERALS EVERYWHERE... MOST OF THEM DON'T EVEN KNOW THEY'RE DUMB.,"The illustration depicts a soldier shielding a sleeping child from incoming bullets with his own body, symbolizing self-sacrifice and protection.",DISTRACTIONS; BACK TO WRITING; DISTRACTIONS,"{""selected caption number"":""3""}"
https://i.imgflip.com/4/6656q.jpg,PEOPLE WHO TAKE IMGFLIP SERIOUSLY; DON'T BELONG ON IMGFLIP,"LIFE SUCKS, BUT THERE'S A GUY FROM 2000 YEARS AGO WHO LOVES ME; SO I GOT THAT GOIN FOR ME, WHICH IS CHRIST","The image shows a young woman with blonde hair, wearing a pink striped shirt under a pink jacket, looking slightly surprised or confused in a classroom setting.","LIFE SUCKS, BUT THERE'S A GUY FROM 2000 YEARS AGO WHO LOVES ME; SO I GOT THAT GOIN FOR ME, WHICH IS CHRIST","The image shows a young woman with blonde hair, wearing a pink striped shirt under a pink jacket, looking slightly surprised or confused in a classroom setting.",PEOPLE WHO TAKE IMGFLIP SERIOUSLY; DON'T BELONG ON IMGFLIP,"{""selected caption number"":""3""}"
https://i.imgflip.com/4/3umnr3.jpg,"image tagged in let me in,mario,super mario galaxy,memes",BEHOLD I AM THE DOWNVOTE FAIRY.,"The picture shows two hand-drawn faces side by side: one is expressing intense crying or anguish, and the other has a calm profile with a beard and neatly combed hair.","image tagged in let me in,mario,super mario galaxy,memes",BEHOLD I AM THE DOWNVOTE FAIRY.,"The picture shows two hand-drawn faces side by side: one is expressing intense crying or anguish, and the other has a calm profile with a beard and neatly combed hair.","{""selected caption number"":""3""}"
https://i.imgflip.com/4/2cjr7j.jpg,THOSE ARE ANDY'S MOM'S TOYS; THEY HAVE THE SAME NAMES AS WE DO,THE USERS WHO SCROLL THROUGH A LOT OF PAGES TO UPVOTE NEW MEMES THAT HELP THEM GET CLOSER TO THE FRONT PAGE YOU THE REAL MVP,"A young animated character with glasses is looking surprised at a yellow butterfly near their open hand, with a window and greenery in the background.",THE USERS WHO SCROLL THROUGH A LOT OF PAGES TO UPVOTE NEW MEMES THAT HELP THEM GET CLOSER TO THE FRONT PAGE YOU THE REAL MVP,THOSE ARE ANDY'S MOM'S TOYS; THEY HAVE THE SAME NAMES AS WE DO,"A young animated character with glasses is looking surprised at a yellow butterfly near their open hand, with a window and greenery in the background.","{""selected caption number"":""2""}"
https://i.imgflip.com/4/2b5p.jpg,THESE MUSHROOMS ARE SO RAW; THEY'RE TELLING ME PRINCESS PEACH IS IN ANOTHER CASTLE,How it feels when you're done all your homework and you get to close all the tabs,The image shows a person making a mischievous or smirking expression.,THESE MUSHROOMS ARE SO RAW; THEY'RE TELLING ME PRINCESS PEACH IS IN ANOTHER CASTLE,How it feels when you're done all your homework and you get to close all the tabs,The image shows a person making a mischievous or smirking expression.,"{""selected caption number"":""1""}"
https://i.imgflip.com/4/1jgrgn.jpg,"CARL... WHAT DO YOU CALL A MAN WITH NO BODY AND NOSE? DAD... NOBODY NOSE; MOM JUST DIED DAD, STFU",GOD:; HUMANITY:,"The image shows two frames from an animated show, both featuring the same character in different poses, with a thoughtful expression in the first and a surprised expression in the second, set against a background of urban buildings and a cloudy sky.","The image shows two frames from an animated show, both featuring the same character in different poses, with a thoughtful expression in the first and a surprised expression in the second, set against a background of urban buildings and a cloudy sky.",GOD:; HUMANITY:,"CARL... WHAT DO YOU CALL A MAN WITH NO BODY AND NOSE? DAD... NOBODY NOSE; MOM JUST DIED DAD, STFU","{""selected caption number"":""2""}"
https://i.imgflip.com/4/4qntuo.jpg,"Covid isn't real, masks are the government trying to silence us. Your aim sucks Billy, there's this thing called a headshot.",getting a girlfreind; beating depression; future you,"The comic strip depicts a person putting on a band-aid in the first panel and showing a thumbs up with the band-aid mistakenly stuck to the window in the second panel, oblivious to the mistake.","Covid isn't real, masks are the government trying to silence us. Your aim sucks Billy, there's this thing called a headshot.","The comic strip depicts a person putting on a band-aid in the first panel and showing a thumbs up with the band-aid mistakenly stuck to the window in the second panel, oblivious to the mistake.",getting a girlfreind; beating depression; future you,"{""selected caption number"":""2""}"
